ID,Type,SKU,Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (oz)","Length (in)","Width (in)","Height (in)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,"Attribute 1 name","Attribute 1 value(s)","Attribute 1 visible","Attribute 1 global","Attribute 2 name","Attribute 2 value(s)","Attribute 2 visible","Attribute 2 global","Attribute 3 name","Attribute 3 value(s)","Attribute 3 visible","Attribute 3 global","Attribute 4 name","Attribute 4 value(s)","Attribute 4 visible","Attribute 4 global","Attribute 5 name","Attribute 5 value(s)","Attribute 5 visible","Attribute 5 global","Attribute 6 name","Attribute 6 value(s)","Attribute 6 visible","Attribute 6 global","Meta: _parent_sku","Meta: __is_newly_created_product","Meta: Dimming","Meta: Output Power (W)","Meta: Output Current","Meta: Output Voltage","Meta: Safety","Meta: Waterproof Level","Meta: Model Name","Meta: Datasheet Download Link","Meta: Series","Meta: Output Power (Sorting)","Meta: Output Current (Sorting)","Meta: _wp_page_template","Meta: __first_variation_id","Meta: _variation_updated"
5353,variation,16384b8778a6,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-95(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 2.52A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,6a8778b48361,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 2.52A",47-95V,UL,IP67,PLD200-SMT-95(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5355,variation,b74d2a278831,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-190(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 1.28A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,138872a2d47b,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 1.28A",95-190V,UL,IP67,PLD200-SMT-190(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5356,variation,cf97976d4651,"All-in-One Dimming Outdoor LED Drivers
200W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,1564d67979fc,,,,,,0,"Model Name",PLD200-SMT-285(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",200,,1,"Output Current","up to 0.84A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,1564d67979fc,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",200,"up to 0.84A",142-285V,UL,IP67,PLD200-SMT-285(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/12-Programmable-200.pdf,,,,default,,
5359,variation,905e7e9db7b3,"All-in-One Dimming Outdoor LED Drivers
240W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,931b5c115832,,,,,,0,"Model Name",PLD240-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",240,,1,"Output Current","up to 8A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,3b7bd9e7e509,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",240,"up to 8A",24-36V,UL,IP67,PLD240-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,,,,default,,
5360,variation,1aed63a3668d,"All-in-One Dimming Outdoor LED Drivers
240W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,931b5c115832,,,,,,0,"Model Name",PLD240-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",240,,1,"Output Current","up to 6.86A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,d8663a36dea1,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",240,"up to 6.86A",28-42V,UL,IP67,PLD240-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,,,,default,,
5361,variation,238511c5b139,"All-in-One Dimming Outdoor LED Drivers
240W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,931b5c115832,,,,,,0,"Model Name",PLD240-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",240,,1,"Output Current","up to 6A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,931b5c115832,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",240,"up to 6A",32-48V,UL,IP67,PLD240-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,,,,default,,
5358,variation,0467de8f9a92,"All-in-One Dimming Outdoor LED Drivers
240W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,931b5c115832,,,,,,0,"Model Name",PLD240-SMT-24(Z/B/E),,1,Dimming,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",240,,1,"Output Current","up to 12A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Rset/DMX (upon request) ultra-deep dimming",240,"up to 12A",16-24V,UL,IP67,PLD240-SMT-24(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/13-Programmable-240.pdf,,,,,,1
5363,variation,3a5e6acf7c15,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 8.88A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 8.88A",24-36V,UL,IP67,PLD320-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,,,1
5364,variation,b4289a800cfa,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 6.66A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,afc008a9824b,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 6.66A",32-48V,UL,IP67,PLD320-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5365,variation,07752023c1ad,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-54(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 5.93A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,da1c32025770,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 5.93A",36-54V,UL,IP67,PLD320-SMT-54(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5366,variation,00ce3538dc90,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 5.52A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,09cd8353ec00,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 5.52A",40-58.8V,UL,IP67,PLD320-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5367,variation,21540026a7a4,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-152(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 2.1A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,4a7a62004512,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 2.1A",94-152V,UL,IP67,PLD320-SMT-152(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5369,variation,1e1978ee2630,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-428(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 0.7A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,0362ee8791e1,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 0.7A",320-428V,UL,IP67,PLD320-SMT-428(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5368,variation,f1106458ce80,"All-in-One Dimming Outdoor LED Drivers
320W Programmable Series",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,0362ee8791e1,,,,,,0,"Model Name",PLD320-SMT-228(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",320,,1,"Output Current","up to 1.4A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,08ec8546011f,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",320,"up to 1.4A",142-228V,UL,IP67,PLD320-SMT-228(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/14-Programmable-320.pdf,,,,default,,
5371,variation,5e8fa5c5f83e,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,d70623239d2d,,,,,,0,"Model Name",PLD400-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",400,,1,"Output Current","up to 11.1A",,1,Safety,"UL8750 &amp; EN61347-2-13",,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",400,"up to 11.1A",24-36V,"UL8750 & EN61347-2-13",IP67,PLD400-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,,,,,,1
5372,variation,a5e432d13fde,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,d70623239d2d,,,,,,0,"Model Name",PLD400-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",400,,1,"Output Current","up to 9.5A",,1,Safety,"UL8750 &amp; EN61347-2-13",,1,"Waterproof Level",IP67,,1,edf31d234e5a,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",400,"up to 9.5A",27-42V,"UL8750 & EN61347-2-13",IP67,PLD400-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,,,,default,,
5373,variation,7d3fc01b2cb2,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,d70623239d2d,,,,,,0,"Model Name",PLD400-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",400,,1,"Output Current","up to 8.3A",,1,Safety,"UL8750 &amp; EN61347-2-13",,1,"Waterproof Level",IP67,,1,2bc2b10cf3d7,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",400,"up to 8.3A",32-48V,"UL8750 & EN61347-2-13",IP67,PLD400-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,,,,default,,
5374,variation,09b1dd388bee,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,d70623239d2d,,,,,,0,"Model Name",PLD400-SMT-54(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",400,,1,"Output Current","up to 7.4A",,1,Safety,"UL8750 &amp; EN61347-2-13",,1,"Waterproof Level",IP67,,1,eeb883dd1b90,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",400,"up to 7.4A",36-54V,"UL8750 & EN61347-2-13",IP67,PLD400-SMT-54(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,,,,default,,
5375,variation,d2d93232607d,"ICE-305 Programmable Series
400W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,d70623239d2d,,,,,,0,"Model Name",PLD400-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",,1,"Output Power (W)",400,,1,"Output Current","up to 6.8A",,1,Safety,"UL8750 &amp; EN61347-2-13",,1,"Waterproof Level",IP67,,1,d70623239d2d,,"0-10V/PWM/Resistor/Clock/DMX (upon request) ultra-deep dimming",400,"up to 6.8A",40-58.8V,"UL8750 & EN61347-2-13",IP67,PLD400-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/15-ICE-305-Programmable-400.pdf,,,,default,,
5377,variation,d2b82d75cbab,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ee14d82e5e6c,,,,,,0,"Model Name",PLD500-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",500,,1,"Output Current","up to 14A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock dimming",500,"up to 14A",24-36V,UL,IP67,PLD500-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,,,,,,1
5378,variation,086415af5397,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ee14d82e5e6c,,,,,,0,"Model Name",PLD500-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",500,,1,"Output Current","up to 11.9A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,7935fa514680,,"0-10V/PWM/Resistor/Clock dimming",500,"up to 11.9A",27-42V,UL,IP67,PLD500-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,,,,default,,
5379,variation,27cb8533980b,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ee14d82e5e6c,,,,,,0,"Model Name",PLD500-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",500,,1,"Output Current","up to 11A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,b0893358bc72,,"0-10V/PWM/Resistor/Clock dimming",500,"up to 11A",32-48V,UL,IP67,PLD500-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,,,,default,,
5380,variation,387e28161910,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ee14d82e5e6c,,,,,,0,"Model Name",PLD500-SMT-54(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",500,,1,"Output Current","up to 9A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,01916182e783,,"0-10V/PWM/Resistor/Clock dimming",500,"up to 9A",36-54V,UL,IP67,PLD500-SMT-54(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,,,,default,,
5381,variation,c6e5e28d41ee,"ICE-305 Programmable Series
500W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ee14d82e5e6c,,,,,,0,"Model Name",PLD500-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",500,,1,"Output Current","up to 8.5A",,1,Safety,UL,,1,"Waterproof Level",IP67,,1,ee14d82e5e6c,,"0-10V/PWM/Resistor/Clock dimming",500,"up to 8.5A",40-58.8V,UL,IP67,PLD500-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/16-ICE-305-Programmable-500.pdf,,,,default,,
5383,variation,8a4350ad0007,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,9ddc24459108,,,,,,0,"Model Name",PLD600-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 16.7A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 16.7A",24-36V,UL/cUL/CE,IP67,PLD600-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,,,,,,1
5384,variation,09edeeb531a2,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,9ddc24459108,,,,,,0,"Model Name",PLD600-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 14.3A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,2a135beede90,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 14.3A",27-42V,UL/cUL/CE,IP67,PLD600-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,,,,default,,
5385,variation,49ea63237c39,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,9ddc24459108,,,,,,0,"Model Name",PLD600-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 12.5A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,93c73236ae94,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 12.5A",32-48V,UL/cUL/CE,IP67,PLD600-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,,,,default,,
5386,variation,05cf90e59212,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,9ddc24459108,,,,,,0,"Model Name",PLD600-SMT-54(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 11.1A",,1,Safety,UL/cUL/CE/CB,,1,"Waterproof Level",IP67,,1,21295e09fc50,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 11.1A",36-54V,UL/cUL/CE/CB,IP67,PLD600-SMT-54(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,,,,default,,
5387,variation,80195442cdd9,"ICE-305 Programmable Series
600W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,9ddc24459108,,,,,,0,"Model Name",PLD600-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 10.2A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,9ddc24459108,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 10.2A",40-58.8V,UL/cUL/CE,IP67,PLD600-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/17-ICE-305-Programmable-600.pdf,,,,default,,
5389,variation,479c23208f66,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,a19b28fa6dfe,,,,,,0,"Model Name",PLD720-SMT-36(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",720,,1,"Output Current","up to 20A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock dimming",720,"up to 20A",24-36V,UL/cUL/CE,IP67,PLD720-SMT-36(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,,,,,,1
5390,variation,055a6a0fc0a5,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,a19b28fa6dfe,,,,,,0,"Model Name",PLD720-SMT-42(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",720,,1,"Output Current","up to 17.2A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,5a0cf0a6a550,,"0-10V/PWM/Resistor/Clock dimming",720,"up to 17.2A",27-42V,UL/cUL/CE,IP67,PLD720-SMT-42(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,,,,default,,
5391,variation,21adf1bfc319,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,a19b28fa6dfe,,,,,,0,"Model Name",PLD720-SMT-48(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",720,,1,"Output Current","up to 15A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,913cfb1fda12,,"0-10V/PWM/Resistor/Clock dimming",720,"up to 15A",32-38V,UL/cUL/CE,IP67,PLD720-SMT-48(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,,,,default,,
5392,variation,b4ab7d7eb7fb,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,a19b28fa6dfe,,,,,,0,"Model Name",PLD720-SMT-54(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",720,,1,"Output Current","up to 13.3A",,1,Safety,UL/cUL/CE/CB,,1,"Waterproof Level",IP67,,1,bf7be7d7ba4b,,"0-10V/PWM/Resistor/Clock dimming",720,"up to 13.3A",36-54V,UL/cUL/CE/CB,IP67,PLD720-SMT-54(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,,,,default,,
5393,variation,efd6af82b91a,"ICE-305 Programmable Series
720W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,a19b28fa6dfe,,,,,,0,"Model Name",PLD720-SMT-58(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",720,,1,"Output Current","up to 12.2A",,1,Safety,UL/cUL/CE,,1,"Waterproof Level",IP67,,1,a19b28fa6dfe,,"0-10V/PWM/Resistor/Clock dimming",720,"up to 12.2A",40-58.8V,UL/cUL/CE,IP67,PLD720-SMT-58(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/18-ICE-305-Programmable-720.pdf,,,,default,,
5395,variation,ad3b9a39b430,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ec3dd67953fe,,,,,,0,"Model Name",PLD640-SMT-24-H1(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 25A",,1,Safety,UL/cUL,,1,"Waterproof Level",IP67,,1,,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 25A",18-24V,UL/cUL,IP67,PLD640-SMT-24-H1(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,,,,,,1
5396,variation,ac1979c647a1,"ICE-347 Programmable Series
640W All-in-One Dimmable Outdoor LED Drivers",1,0,visible,,,,,none,,1,,,0,0,,,,,0,,,0,,,,,,,ec3dd67953fe,,,,,,0,"Model Name",PLD640-SMT-36-H1(Z/B/E),,1,Dimming,"0-10V/PWM/Resistor/Clock dimming",,1,"Output Power (W)",600,,1,"Output Current","up to 16.67A",,1,Safety,UL/cUL,,1,"Waterproof Level",IP67,,1,1a746c9791ca,,"0-10V/PWM/Resistor/Clock dimming",600,"up to 16.67A",27-36V,UL/cUL,IP67,PLD640-SMT-36-H1(Z/B/E),http://g2p.7eb.myftpupload.com/wp-content/uploads/2019/12/19-ICE-347-Programmable-640.pdf,,,,default,,
